filename,genre,songTitle,artistName
pop.00047.wav,pop,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mýa & P!nk"
pop.00048.wav,pop,Unknown Title,Unknown Subtitle
pop.00049.wav,pop,Pero Me Acuerdo de Tí,Christina Aguilera
pop.00050.wav,pop,What a Girl Wants,Christina Aguilera
pop.00051.wav,pop,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mýa & P!nk"
pop.00052.wav,pop,Bootylicious,Destiny's Child
pop.00053.wav,pop,#262: Miracle Cures,This American Life
pop.00054.wav,pop,Bootylicious (Rockwilder Remix),Destiny's Child
pop.00055.wav,pop,Bug a Boo (H-Town Screwed Mix) [#1's Edit],Destiny's Child
pop.00056.wav,pop,"Jumpin', Jumpin'",Destiny's Child
pop.00057.wav,pop,Bootylicious,Destiny's Child
pop.00058.wav,pop,"Independent Women, Pt. 1",Destiny's Child
pop.00059.wav,pop,"Jumpin', Jumpin'",Destiny's Child
pop.00060.wav,pop,Bootylicious (Rockwilder Remix),Destiny's Child
pop.00061.wav,pop,Apple Pie à la Mode,Destiny's Child
pop.00062.wav,pop,Survivor,Destiny's Child
pop.00063.wav,pop,Unknown Title,Unknown Subtitle
pop.00064.wav,pop,If It Don't Fit (Thunder Dub),Abigail
pop.00065.wav,pop,Channels for Success,Jokers of the Scene
pop.00066.wav,pop,Could I Have This Kiss Forever (Baladas),Whitney Houston And Enrique Iglesias
pop.00067.wav,pop,All For You,Janet Jackson
pop.00068.wav,pop,Someone to Call My Lover,Janet Jackson
pop.00069.wav,pop,If,Janet Jackson
pop.00070.wav,pop,I Get Lonely,Janet Jackson
pop.00071.wav,pop,All For You,Janet Jackson
pop.00072.wav,pop,Miss You Much,Janet Jackson
pop.00073.wav,pop,Someone to Call My Lover,Janet Jackson
pop.00074.wav,pop,I'm Real (Remix) [feat. Ja Rule],Jennifer Lopez
pop.00075.wav,pop,If You Had My Love,Jennifer Lopez
pop.00076.wav,pop,Dance With Me,Jennifer Lopez
pop.00077.wav,pop,I'm Real,Jennifer Lopez
pop.00078.wav,pop,Play,Jennifer Lopez
pop.00079.wav,pop,Cloudbusting,Kate Bush
pop.00080.wav,pop,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mýa & P!nk"
pop.00081.wav,pop,Leaning on the Everlasting Arm,Ladysmith Black Mambazo
pop.00082.wav,pop,If You Had My Love (Pablo Flores Remix),Jennifer Lopez
pop.00083.wav,pop,American Pie,Madonna
pop.00084.wav,pop,Don't Tell Me,Madonna
pop.00085.wav,pop,Music,Madonna
pop.00086.wav,pop,Cherish,Madonna
pop.00087.wav,pop,Crush,Mandy Moore
pop.00088.wav,pop,Candy,Mandy Moore
pop.00089.wav,pop,Candy,Mandy Moore
pop.00090.wav,pop,Crush,Mandy Moore
pop.00091.wav,pop,Everything My Heart Desires,Mandy Moore
pop.00092.wav,pop,In My Pocket,Mandy Moore
pop.00093.wav,pop,Retro City,JosiahD3
pop.00094.wav,pop,I Wanna Be With You,Mandy Moore
pop.00095.wav,pop,Love You for Always,Mandy Moore
pop.00096.wav,pop,Quit Breaking My Heart,Mandy Moore
pop.00097.wav,pop,Sweetheart (feat. Jermaine Dupri),Mariah Carey
pop.00098.wav,pop,Emotions,Mariah Carey
pop.00099.wav,pop,Always Be My Baby,Mariah Carey
reggae.00000.wav,reggae,Is This Love,Bob Marley & The Wailers
reggae.00001.wav,reggae,"No Woman, No Cry (Live at the Lyceum, London/1975)",Bob Marley & The Wailers
reggae.00002.wav,reggae,Could You Be Loved,Bob Marley & The Wailers
reggae.00003.wav,reggae,Three Little Birds,Bob Marley & The Wailers
reggae.00004.wav,reggae,Buffalo Soldier,Bob Marley & The Wailers
reggae.00005.wav,reggae,"Get Up, Stand Up",Bob Marley & The Wailers
reggae.00006.wav,reggae,Stir It Up,Bob Marley & The Wailers
reggae.00007.wav,reggae,One Love / People Get Ready,Bob Marley & The Wailers
reggae.00008.wav,reggae,I Shot The Sheriff,Bob Marley & The Wailers
reggae.00009.wav,reggae,Waiting In Vain,Bob Marley & The Wailers
reggae.00010.wav,reggae,Redemption Song,Bob Marley & The Wailers
reggae.00011.wav,reggae,Satisfy My Soul,Bob Marley & The Wailers
reggae.00012.wav,reggae,Exodus,Bob Marley & The Wailers
reggae.00013.wav,reggae,Jamming,Bob Marley & The Wailers
reggae.00014.wav,reggae,Natural Mystic,Bob Marley & The Wailers
reggae.00015.wav,reggae,Easy Skanking,Bob Marley & The Wailers
reggae.00016.wav,reggae,Iron Lion Zion,Bob Marley & The Wailers
reggae.00017.wav,reggae,Crazy Baldhead,Bob Marley & The Wailers
reggae.00018.wav,reggae,So Much Trouble In The World,Bob Marley & The Wailers
reggae.00019.wav,reggae,War,Bob Marley & The Wailers
reggae.00020.wav,reggae,Africa Unite,Bob Marley & The Wailers
reggae.00021.wav,reggae,Trenchtown Rock (Live 1975),Bob Marley
reggae.00022.wav,reggae,Keep On Moving,Bob Marley & The Wailers
reggae.00023.wav,reggae,Sun Is Shining,Bob Marley
reggae.00024.wav,reggae,Who the Cap Fit,Bob Marley & The Wailers
reggae.00025.wav,reggae,One Drop,Bob Marley & The Wailers
reggae.00026.wav,reggae,"Roots, Rock, Reggae",Bob Marley & The Wailers
reggae.00027.wav,reggae,Pimper's Paradise,Bob Marley & The Wailers
reggae.00028.wav,reggae,Dub Creation,Burning Spear
reggae.00029.wav,reggae,Africa,Burning Spear
reggae.00030.wav,reggae,Stand,Burning Spear
reggae.00031.wav,reggae,Not Stupid,Burning Spear
reggae.00032.wav,reggae,Remember,Burning Spear
reggae.00033.wav,reggae,Burning Reggae,Burning Spear
reggae.00034.wav,reggae,Rasta Business,Burning Spear
reggae.00035.wav,reggae,Dub Old Timer,Burning Spear
reggae.00036.wav,reggae,Subject In School,Burning Spear
reggae.00037.wav,reggae,Hello Rastaman,Burning Spear
reggae.00038.wav,reggae,Investigation Dub,Burning Spear
reggae.00039.wav,reggae,World Dub,Burning Spear
reggae.00040.wav,reggae,Loving Day,Burning Spear
reggae.00041.wav,reggae,Israelites,Desmond Dekker & The Aces
reggae.00042.wav,reggae,Dry & Heavy,Burning Spear
reggae.00043.wav,reggae,Reggae Hit the Town,The Ethiopians
reggae.00044.wav,reggae,Burning Reggae,Burning Spear
reggae.00045.wav,reggae,Unfaithful Baby - Original,The Heptones
reggae.00046.wav,reggae,It's Magic,Dennis Brown
reggae.00047.wav,reggae,Money In My Pocket,Dennis Brown
reggae.00048.wav,reggae,Westbound Train (Extended),Dennis Brown
reggae.00049.wav,reggae,007 (Shanty Town),Desmond Dekker
reggae.00050.wav,reggae,Identity,Burning Spear
reggae.00051.wav,reggae,Eyes of the Night,Jamie Jones & Darius Syrossian
reggae.00052.wav,reggae,Ghetto Supastar (That Is What You Are),Pras
reggae.00053.wav,reggae,Jah Dread,Rockers All Stars
reggae.00054.wav,reggae,Three Little Birds,Bob Marley & The Wailers
reggae.00055.wav,reggae,Sun Is Shining (Extended Club Mix),Bob Marley
reggae.00056.wav,reggae,"Get Up, Stand Up",Bob Marley & The Wailers
reggae.00057.wav,reggae,I Shot The Sheriff,Bob Marley & The Wailers
reggae.00058.wav,reggae,Jamming,Bob Marley & The Wailers
reggae.00059.wav,reggae,One Love / People Get Ready,Bob Marley & The Wailers
reggae.00060.wav,reggae,Redemption Song,Bob Marley & The Wailers
reggae.00061.wav,reggae,Living Dangerously,Barrington Levy & Bounty Killer
reggae.00062.wav,reggae,Jah Is My Driver (Remastered),Burning Spear
reggae.00063.wav,reggae,Marcus Garvey,Burning Spear
reggae.00064.wav,reggae,Make It Easy,Dennis Brown
reggae.00065.wav,reggae,Rub a Dub All the Time (A.k.A. If This World Were Mine),Dennis Brown
reggae.00066.wav,reggae,Sitting and Watching,Dennis Brown
reggae.00067.wav,reggae,Some Like It Hot,Dennis Brown
reggae.00068.wav,reggae,Wolf & Leopards / Nosey Joe,Dennis Brown & Bongo Herman
reggae.00069.wav,reggae,Israelites,Desmond Dekker & The Aces
reggae.00070.wav,reggae,John Law,"Freddie McGregor, Gregory Isaacs & Ninjaman"
reggae.00071.wav,reggae,Big Ship,Freddie McGregor
reggae.00072.wav,reggae,Prophecy,Freddie McGregor
reggae.00073.wav,reggae,Hip-Hopera,Fugees & Bounty Killer
reggae.00074.wav,reggae,Hip-Hopera,Fugees & Bounty Killer
reggae.00075.wav,reggae,Legalize It,Peter Tosh
reggae.00076.wav,reggae,Night Nurse,Simply Red
reggae.00077.wav,reggae,The Border (Live),Gregory Isaacs
reggae.00078.wav,reggae,Universal Tribulation,Gregory Isaacs
reggae.00079.wav,reggae,Chicken Halk Dub,Niney the Observer
reggae.00080.wav,reggae,Here Comes the Hotstepper (Heartical Mix),Ini Kamoze
reggae.00081.wav,reggae,Here Comes the Hotstepper (Heartical Mix),Ini Kamoze
reggae.00082.wav,reggae,Here Comes the Hotstepper (Heartical Mix),Ini Kamoze
reggae.00083.wav,reggae,"Many Rivers To Cross (From ""The Harder They Come"" Soundtrack)",Jimmy Cliff
reggae.00084.wav,reggae,The Harder They Come,Jimmy Cliff
reggae.00085.wav,reggae,Judge Dread,Prince Buster
reggae.00086.wav,reggae,Splash Out Dub,King Tubby
reggae.00087.wav,reggae,Turn Your Lights Down Low (feat. Lauryn Hill),Bob Marley
reggae.00088.wav,reggae,Electric Boogie,Marcia Griffiths
reggae.00089.wav,reggae,Boney Dog,Peter Tosh
reggae.00090.wav,reggae,Ketchy Shuby,Peter Tosh
reggae.00091.wav,reggae,Legalize It,Peter Tosh
reggae.00092.wav,reggae,Legalize It,Peter Tosh
reggae.00093.wav,reggae,(You Gotta Walk) Don't Look Back (Live),Peter Tosh
reggae.00094.wav,reggae,Ten Commandments,Prince Buster
reggae.00095.wav,reggae,Madness,Prince Buster
reggae.00096.wav,reggae,Barrister Pardon,Prince Buster
reggae.00097.wav,reggae,Here Comes The Bride,Prince Buster
reggae.00098.wav,reggae,Don't Throw Stones,Prince Buster
reggae.00099.wav,reggae,Al Capone,Prince Buster
rock.00000.wav,rock,Potion,Morphine
rock.00001.wav,rock,I Know You (Pt. III),Morphine
rock.00002.wav,rock,Early to Bed,Morphine
rock.00003.wav,rock,Wishing Well,Morphine
rock.00004.wav,rock,Like Swimming,Morphine
rock.00005.wav,rock,Murder For the Money,George S. Clinton & Morphine
rock.00006.wav,rock,French Fries W- Pepper,Morphine
rock.00007.wav,rock,Empty Box,Morphine
rock.00008.wav,rock,Eleven O'clock,Morphine
rock.00009.wav,rock,Hanging On a Curtain,Morphine
rock.00010.wav,rock,Worthy,Ani DiFranco
rock.00011.wav,rock,Cradle and All,Ani DiFranco
rock.00012.wav,rock,Shy,Ani DiFranco
rock.00013.wav,rock,32 Flavors,Ani DiFranco
rock.00014.wav,rock,Asking Too Much,Ani DiFranco
rock.00015.wav,rock,Coming Up,Ani DiFranco
rock.00016.wav,rock,Tie Your Mother Down (Live),Queen
rock.00017.wav,rock,Under Pressure (Live),Queen
rock.00018.wav,rock,Another One Bites the Dust (Live),Queen
rock.00019.wav,rock,I Want To Break Free (Live),Queen
rock.00020.wav,rock,(You're So Square) Baby I Don't Care (Live),Queen
rock.00021.wav,rock,Hello Mary Lou (Goodbye Heart) [Live],Queen
rock.00022.wav,rock,Tear It Up,Queen
rock.00023.wav,rock,Bohemian Rhapsody (Live),Queen
rock.00024.wav,rock,Who Wants to Live Forever,Queen
rock.00025.wav,rock,Big Spender (Live),Queen
rock.00026.wav,rock,Radio Ga Ga (Live),Queen
rock.00027.wav,rock,Good Vibrations,The Beach Boys
rock.00028.wav,rock,Jumpin' Jack Flash,The Rolling Stones
rock.00029.wav,rock,Street Fighting Man,The Rolling Stones
rock.00030.wav,rock,Sympathy For The Devil,The Rolling Stones
rock.00031.wav,rock,Honky Tonk Women,The Rolling Stones
rock.00032.wav,rock,All My Love,Led Zeppelin
rock.00033.wav,rock,Gimme Shelter,The Rolling Stones
rock.00034.wav,rock,Space Oddity,David Bowie
rock.00035.wav,rock,Midnight Rambler (Live),The Rolling Stones
rock.00036.wav,rock,Movin' Out (Anthony's Song),Billy Joel
rock.00037.wav,rock,Brown Sugar,The Rolling Stones
rock.00038.wav,rock,Knockin' On Heaven's Door,Guns N' Roses
rock.00039.wav,rock,The Song Remains the Same,Led Zeppelin
rock.00040.wav,rock,The Crunge,Led Zeppelin
rock.00041.wav,rock,Dancing Days,Led Zeppelin
rock.00042.wav,rock,D'yer Mak'er,Led Zeppelin
rock.00043.wav,rock,The Ocean,Led Zeppelin
rock.00044.wav,rock,Down By the Seaside,Led Zeppelin
rock.00045.wav,rock,Ten Years Gone,Led Zeppelin
rock.00046.wav,rock,Night Flight,Led Zeppelin
rock.00047.wav,rock,The Wanton Song,Led Zeppelin
rock.00048.wav,rock,Boogie With Stu,Led Zeppelin
rock.00049.wav,rock,Real Life,Simple Minds
rock.00050.wav,rock,See the Lights,Simple Minds
rock.00051.wav,rock,Let There Be Love,Simple Minds
rock.00052.wav,rock,Woman,Simple Minds
rock.00053.wav,rock,Stand By Love,Simple Minds
rock.00054.wav,rock,African Skies,Simple Minds
rock.00055.wav,rock,African Skies,Simple Minds
rock.00056.wav,rock,Ghostrider,Simple Minds
rock.00057.wav,rock,If You Love Somebody Set Them Free,Sting
rock.00058.wav,rock,Russians,Sting
rock.00059.wav,rock,Children's Crusade,Sting
rock.00060.wav,rock,Shadows In the Rain,Sting
rock.00061.wav,rock,We Work the Black Seam,Sting
rock.00062.wav,rock,Consider Me Gone,Sting
rock.00063.wav,rock,Moon Over Bourbon Street,Sting
rock.00064.wav,rock,Living In the Past,Jethro Tull
rock.00065.wav,rock,Aqualung,Jethro Tull
rock.00066.wav,rock,Too Old To Rock 'N' Roll: Too Young To Die!,Jethro Tull
rock.00067.wav,rock,Bungle In the Jungle,Jethro Tull
rock.00068.wav,rock,Sweet Dream,Jethro Tull
rock.00069.wav,rock,Witches Promise,Jethro Tull
rock.00070.wav,rock,Life Is a Long Song,Jethro Tull
rock.00071.wav,rock,Something Got Me Started,Simply Red
rock.00072.wav,rock,Stars,Simply Red
rock.00073.wav,rock,Thrill Me,Simply Red
rock.00074.wav,rock,Your Mirror,Simply Red
rock.00075.wav,rock,She's Got It Bad,Simply Red
rock.00076.wav,rock,For Your Babies,Simply Red
rock.00077.wav,rock,Freedom,Simply Red
rock.00078.wav,rock,Wonderland,Simply Red
rock.00079.wav,rock,High On You,Survivor
rock.00080.wav,rock,Is This Love,Survivor
rock.00081.wav,rock,Poor Man's Son,Survivor
rock.00082.wav,rock,Burning Heart,Survivor
rock.00083.wav,rock,Desparate Dreams,Survivor
rock.00084.wav,rock,How Much Love,Survivor
rock.00085.wav,rock,Man Against the World,Survivor
rock.00086.wav,rock,Jessie's Girl,Rick Springfield
rock.00087.wav,rock,Rockin' In the Free World,Neil Young
rock.00088.wav,rock,The Stroke,Billy Squier
rock.00089.wav,rock,Against the Wind,Bob Seger & The Silver Bullet Band
rock.00090.wav,rock,The Lion Sleeps Tonight,The Tokens
rock.00091.wav,rock,She Bangs the Drums,The Stone Roses
rock.00092.wav,rock,Elephant Stone,The Stone Roses
rock.00093.wav,rock,Waterfall,The Stone Roses
rock.00094.wav,rock,Don't Stop,The Stone Roses
rock.00095.wav,rock,Bye Bye Bad Man,The Stone Roses
rock.00096.wav,rock,(Song for My) Sugar Spun Sister (Remastered),The Stone Roses
rock.00097.wav,rock,Made of Stone,The Stone Roses
rock.00098.wav,rock,Shoot You Down,The Stone Roses
rock.00099.wav,rock,This Is the One,The Stone Roses
